lon,lat
-123.59719,42.62527
-123.59453,42.56808
-123.59399,46.99714
-123.59031,48.73535
-123.59009,48.73538
-123.58581,42.65038
-123.57943,42.60632
-123.5779,42.25897
-123.57074,48.84979
-123.57071,42.25763
-123.57065,43.63675
-123.57019,48.34735
-123.56688,43.04881
-123.5668,43.04882
-123.55306,48.65049
-123.55159,48.65015
-123.54935,48.74839
-123.54336,48.91772
-123.54063,48.69718
-123.54001,48.69712
-123.53903,48.45106
-123.53606,48.89559
-123.52066,48.11417
-123.51899,46.23516
-123.50299,48.89271
-123.49846,48.85435
-123.49759,48.85239
-123.49752,48.85416
-123.49727,48.85179
-123.49653,48.85216
-123.4926,46.99929
-123.48272,38.72684
-123.48036,38.72639
-123.47871,46.97868
-123.46824,48.5821
-123.4614,46.26817
-123.46097,48.13162
-123.45981,48.13
-123.45649,46.2702
-123.45342,48.1257
-123.44792,48.65308
-123.42828,48.732
-123.42612,43.11748
-123.4257,48.734
-123.41616,46.99616
-123.41293,40.35067
-123.41233,40.35043
-123.41089,48.42028
-123.40753,48.53881
-123.39826,48.64286
-123.39818,48.64297
-123.39561,48.42634
-123.39112,48.89194
-123.38862,48.52567
-123.38811,46.20571
-123.38744,46.2064
-123.37913,41.78983
-123.37293,46.13683
-123.35631,43.28166
-123.32588,48.88358
-123.32472,44.07752
-123.3197,42.42952
-123.31633,44.11894
-123.315,46.93847
-123.31468,44.11749
-123.31462,44.11741
-123.31358,48.41304
-123.31297,44.11546
-123.3111,48.79983
-123.30588,44.06511
-123.30185,48.42546
-123.29475,48.43734
-123.29277,48.43919
-123.28126,43.38119
-123.28061,39.41925
-123.28016,44.11532
-123.28015,44.11538
-123.27461,48.77512
-123.27372,48.77691
-123.268,48.77759
-123.26062,43.376
-123.25967,48.76317
-123.25572,44.56966
-123.25334,46.85011
-123.25223,43.39562
-123.25186,44.55179
-123.24971,41.22246
-123.24738,47.16424
-123.24617,48.83127
-123.24612,47.48314
-123.24573,45.61362
-123.24352,47.49049
-123.23343,46.16958
-123.23175,42.29165
-123.22791,45.48883
-123.22115,47.42355
-123.21939,47.42878
-123.21899,47.42712
-123.21653,47.45936
-123.21106,45.48251
-123.2101,44.45406
-123.20641,46.10767
-123.20511,48.67485
-123.2004,46.10443
-123.18681,49.27372
-123.18318,39.2044
-123.18236,48.67497
-123.17683,48.74438
-123.17669,48.671
-123.17566,47.30937
-123.17408,44.27319
-123.17106,42.43114
-123.16906,49.17733
-123.16804,48.57047
-123.16369,48.66948
-123.16142,49.11876
-123.16098,49.11746
-123.16034,48.61479
-123.16027,44.63802
-123.16011,48.54158
-123.15806,47.36837
-123.15764,47.36641
-123.15579,49.11557
-123.15468,48.60974
-123.15455,48.60727
-123.14882,42.02826
-123.1475,44.76866
-123.1473,49.27873
-123.1458,48.66101
-123.14463,48.1518
-123.14396,49.20303
-123.14139,49.18165
-123.13903,49.1906
-123.13817,49.2728
-123.1381,49.1863
-123.13641,49.1902
-123.136,49.19104
-123.13538,49.19187
-123.1351,49.27503
-123.13487,49.19123
-123.13458,49.19184
-123.13381,46.82973
-123.13286,49.29467
-123.13245,49.27291
-123.13228,49.29594
-123.13081,49.29357
-123.13044,49.26909
-123.12872,49.19746
-123.12833,49.26876
-123.12745,41.81598
-123.12725,49.29533
-123.12649,42.4121
-123.12591,49.29165
-123.12564,42.05162
-123.12467,49.2947
-123.12188,49.08602
-123.1198,49.26878
-123.11796,49.27215
-123.11694,47.16719
-123.11676,49.27266
-123.11642,47.04918
-123.11423,44.92934
-123.1142,49.08509
-123.11236,44.63889
-123.11113,48.63416
-123.10879,44.11672
-123.10847,49.27454
-123.10657,44.63994
-123.10588,43.29644
-123.10488,49.27251
-123.10056,47.35775
-123.10036,47.35739
-123.08821,47.21382
-123.08622,44.64303
-123.08588,47.21406
-123.08541,46.17388
-123.08537,46.17399
-123.07824,49.11326
-123.07718,49.11351
-123.07478,44.92399
-123.07334,38.77189
-123.07032,45.22172
-123.06822,43.69015
-123.06659,48.97815
-123.06493,47.42768
-123.06445,42.43149
-123.06328,48.97731
-123.06295,47.20771
-123.06203,44.11569
-123.05873,38.33049
-123.05717,38.32873
-123.05704,43.71669
-123.05509,38.32299
-123.05473,44.99077
-123.05194,47.28736
-123.05188,45.07801
-123.05157,38.33413
-123.05091,44.04857
-123.05057,47.4276
-123.05054,47.28058
-123.05033,46.63515
-123.04814,44.11235
-123.04709,47.15437
-123.04649,48.09721
-123.04618,44.94463
-123.0437,44.94675
-123.04217,42.43733
-123.04182,45.09297
-123.03969,48.06287
-123.03679,48.6868
-123.02839,48.04343
-123.02728,45.2224
-123.02653,44.04519
-123.024,46.87308
-123.02275,47.4368
-123.01978,47.15233
-123.01974,46.90902
-123.01945,38.70815
-123.01685,44.91503
-123.01652,38.71658
-123.01569,48.53827
-123.00514,48.62323
